n1,n2,m1,m2,norm_m1m2,err_m1,err_m2,delvec,m1_true,m2_true,angle
-380,-225,-4,3,5.0,5.517927046394533e-6,7.357221966319827e-6,0.003241256994317768,-3.9999944820729536,3.0000073572219663,8.13
-225,380,3,4,5.0,7.357221965875738e-6,-5.517927045950444e-6,0.003241256994317768,3.000007357221966,3.999994482072954,8.13
-169,-408,-5,0,5.0,8.457234912384592e-12,9.19653380091446e-6,0.003241256994411988,-4.999999999991543,9.19653380091446e-6,8.13
169,408,5,0,5.0,-8.457234912384592e-12,-9.19653380091446e-6,0.003241256994411988,4.999999999991543,-9.19653380091446e-6,8.13
225,-380,-3,-4,5.0,-7.357221965875738e-6,5.517927045950444e-6,0.003241256994317768,-3.000007357221966,-3.999994482072954,8.13
380,225,4,-3,5.0,-5.517927046394533e-6,-7.357221966319827e-6,0.003241256994317768,3.9999944820729536,-3.0000073572219663,8.13
408,-169,0,-5,5.0,-9.196533800848856e-6,8.457234912384592e-12,0.003241256994411988,-9.196533800848856e-6,-4.999999999991543,8.13
-287,-138,-2,3,3.605551275463989,7.071309623407629e-6,4.714194378419023e-6,0.002995292433538331,-1.9999929286903766,3.0000047141943784,22.62
-138,287,3,2,3.605551275463989,4.714194377530845e-6,-7.071309623407629e-6,0.002995292433238811,3.0000047141943775,1.9999929286903766,22.62
138,-287,-3,-2,3.605551275463989,-4.714194377530845e-6,7.071309623407629e-6,0.002995292433238811,-3.0000047141943775,-1.9999929286903766,22.62
287,138,2,-3,3.605551275463989,-7.071309623407629e-6,-4.714194378419023e-6,0.002995292433538331,1.9999929286903766,-3.0000047141943784,22.62
-166,107,1,2,2.23606797749979,-3.4670560817851026e-6,1.7335242845639698e-6,0.0013661707430036483,0.9999965329439182,2.0000017335242846,24.39
-107,-166,-2,1,2.23606797749979,-1.7335242845639698e-6,-3.467056081896125e-6,0.0013661707430036483,-2.0000017335242846,0.9999965329439181,24.39
107,166,2,-1,2.23606797749979,1.7335242845639698e-6,3.467056081896125e-6,0.0013661707430036483,2.0000017335242846,-0.9999965329439181,24.39
166,-107,-1,-2,2.23606797749979,3.4670560817851026e-6,-1.7335242845639698e-6,0.0013661707430036483,-0.9999965329439182,-2.0000017335242846,24.39
-273,-59,-1,3,3.1622776601683795,-5.200580366349072e-6,-1.7335317972211328e-6,0.0019320571933046332,-1.0000052005803663,2.999998266468203,24.39
-59,273,3,1,3.1622776601683795,-1.7335317972211328e-6,5.200580366349072e-6,0.0019320571933046332,2.999998266468203,1.0000052005803663,24.39
59,-273,-3,-1,3.1622776601683795,1.7335317972211328e-6,-5.200580366349072e-6,0.0019320571933046332,-2.999998266468203,-1.0000052005803663,24.39
273,59,1,-3,3.1622776601683795,5.200580366349072e-6,1.7335317972211328e-6,0.0019320571933046332,1.0000052005803663,-2.999998266468203,24.39
-332,214,2,4,4.47213595499958,-6.934112163570205e-6,3.4670485691279396e-6,0.0027323414860072966,1.9999930658878364,4.000003467048569,24.39
-214,-332,-4,2,4.47213595499958,-3.4670485691279396e-6,-6.93411216379225e-6,0.0027323414860072966,-4.000003467048569,1.9999930658878362,24.39
214,332,4,-2,4.47213595499958,3.4670485691279396e-6,6.93411216379225e-6,0.0027323414860072966,4.000003467048569,-1.9999930658878362,24.39
332,-214,-2,-4,4.47213595499958,6.934112163570205e-6,-3.4670485691279396e-6,0.0027323414860072966,-1.9999930658878364,-4.000003467048569,24.39
-439,48,0,5,5.0,-8.667636448151886e-6,-7.51221307382366e-12,0.0030548506503087734,-8.667636448151886e-6,4.999999999992488,24.39
-380,-225,-3,4,5.0,-6.934104650913042e-6,-5.200587879450325e-6,0.00305485065036528,-3.000006934104651,3.9999947994121205,24.39
-225,380,4,3,5.0,-5.2005878790062354e-6,6.934104650913042e-6,0.00305485065036528,3.999994799412121,3.000006934104651,24.39
-48,-439,-5,0,5.0,7.51221307382366e-12,-8.667636448134434e-6,0.0030548506503087734,-4.999999999992488,-8.667636448134434e-6,24.39
48,439,5,0,5.0,-7.51221307382366e-12,8.667636448134434e-6,0.0030548506503087734,4.999999999992488,8.667636448134434e-6,24.39
225,-380,-4,-3,5.0,5.2005878790062354e-6,-6.934104650913042e-6,0.00305485065036528,-3.999994799412121,-3.000006934104651,24.39
380,225,3,-4,5.0,6.934104650913042e-6,5.200587879450325e-6,0.00305485065036528,3.000006934104651,-3.9999947994121205,24.39
439,-48,0,-5,5.0,8.667636448151886e-6,7.51221307382366e-12,0.0030548506503087734,8.667636448151886e-6,-4.999999999992488,24.39
-487,-391,-5,5,7.0710678118654755,-8.667628935477012e-6,-8.667643960791338e-6,0.004320211220770849,-5.0000086676289355,4.999991332356039,24.39
-391,487,5,5,7.0710678118654755,-8.667643960791338e-6,8.667628935477012e-6,0.004320211220770849,4.999991332356039,5.0000086676289355,24.39
391,-487,-5,-5,7.0710678118654755,8.667643960791338e-6,-8.667628935477012e-6,0.004320211220770849,-4.999991332356039,-5.0000086676289355,24.39
487,391,5,-5,7.0710678118654755,8.667628935477012e-6,8.667643960791338e-6,0.004320211220770849,5.0000086676289355,-4.999991332356039,24.39
