n1,n2,m1,m2,norm_m1m2,err_m1,err_m2,delvec,m1_true,m2_true,angle
339,148,5,0,5.0,-8.144596108650148e-13,2.853421654419686e-6,0.0008423504911959648,4.9999999999991855,2.853421654419686e-6,14.25
360,-85,4,-3,5.0,1.7120523407854193e-6,2.282737812997482e-6,0.0008423504913195178,4.000001712052341,-2.999997717262187,14.25
-466,-42,-6,2,6.324555320336759,-1.1413676839211462e-6,-3.4241063111561942e-6,0.001065498456184138,-6.000001141367684,1.9999965758936888,14.25
-42,466,2,6,6.324555320336759,-3.4241063116002834e-6,1.1413676839211462e-6,0.001065498456232855,1.9999965758936884,6.000001141367684,14.25
42,-466,-2,-6,6.324555320336759,3.4241063116002834e-6,-1.1413676839211462e-6,0.001065498456232855,-1.9999965758936884,-6.000001141367684,14.25
466,42,6,-2,6.324555320336759,1.1413676839211462e-6,3.4241063111561942e-6,0.001065498456184138,6.000001141367684,-1.9999965758936888,14.25
-381,318,-3,6,6.708203932499369,-3.424105496918628e-6,-1.7120539705928195e-6,0.0011301317757319547,-3.000003424105497,5.999998287946029,14.25
-134,97,-1,2,2.23606797749979,3.4655423596374746e-6,1.7327674264322468e-6,0.001143807422924003,-0.9999965344576404,2.0000017327674264,18.2
-97,-134,-2,-1,2.23606797749979,-1.7327674259881576e-6,3.4655423596374746e-6,0.001143807422924003,-2.000001732767426,-0.9999965344576404,18.2
97,134,2,1,2.23606797749979,1.7327674259881576e-6,-3.4655423596374746e-6,0.001143807422924003,2.000001732767426,0.9999965344576404,18.2
134,-97,1,-2,2.23606797749979,-3.4655423596374746e-6,-1.7327674264322468e-6,0.001143807422924003,0.9999965344576404,-2.0000017327674264,18.2
-231,-37,-3,1,3.1622776601683795,1.73277493331625e-6,5.198309785958699e-6,0.0016175879702802912,-2.9999982672250667,1.000005198309786,18.2
-37,231,1,3,3.1622776601683795,5.1983097857366545e-6,-1.73277493331625e-6,0.001617587970280291,1.0000051983097857,2.9999982672250667,18.2
37,-231,-1,-3,3.1622776601683795,-5.1983097857366545e-6,1.73277493331625e-6,0.001617587970280291,-1.0000051983097857,-2.9999982672250667,18.2
231,37,3,-1,3.1622776601683795,-1.73277493331625e-6,-5.198309785958699e-6,0.0016175879702802912,2.9999982672250667,-1.000005198309786,18.2
-268,194,-2,4,4.47213595499958,6.931084719274949e-6,3.4655348528644936e-6,0.002287614845848006,-1.9999930689152807,4.000003465534853,18.2
-194,-268,-4,-2,4.47213595499958,-3.465534851976315e-6,6.931084719274949e-6,0.002287614845848006,-4.000003465534852,-1.9999930689152807,18.2
194,268,4,2,4.47213595499958,3.465534851976315e-6,-6.931084719274949e-6,0.002287614845848006,4.000003465534852,1.9999930689152807,18.2
268,-194,2,-4,4.47213595499958,-6.931084719274949e-6,-3.4655348528644936e-6,0.002287614845848006,1.9999930689152807,-4.000003465534853,18.2
-365,60,-4,3,5.0,5.1983172921765686e-6,6.9310772126129905e-6,0.002557631150826922,-3.999994801682708,3.0000069310772126,18.2
-328,-171,-5,0,5.0,7.506884003305458e-12,8.663852145627407e-6,0.0025576311509802876,-4.999999999992493,8.663852145627407e-6,18.2
-171,328,0,5,5.0,8.663852145304225e-6,-7.506884003305458e-12,0.0025576311509802876,8.663852145304225e-6,4.999999999992493,18.2
-60,-365,-3,-4,5.0,-6.931077212168901e-6,5.198317292620658e-6,0.0025576311508830126,-3.000006931077212,-3.9999948016827074,18.2
60,365,3,4,5.0,6.931077212168901e-6,-5.198317292620658e-6,0.0025576311508830126,3.000006931077212,3.9999948016827074,18.2
171,-328,0,-5,5.0,-8.663852145304225e-6,7.506884003305458e-12,0.0025576311509802876,-8.663852145304225e-6,-4.999999999992493,18.2
328,171,5,0,5.0,-7.506884003305458e-12,-8.663852145627407e-6,0.0025576311509802876,4.999999999992493,-8.663852145627407e-6,18.2
365,-60,4,-3,5.0,-5.1983172921765686e-6,-6.9310772126129905e-6,0.002557631150826922,3.999994801682708,-3.0000069310772126,18.2
-499,157,-5,5,7.0710678118654755,8.663859651925065e-6,8.663844639045237e-6,0.0036170366611899063,-4.999991336140348,5.000008663844639,18.2
-157,-499,-5,-5,7.0710678118654755,-8.663844638157059e-6,8.663859652813244e-6,0.0036170366611899063,-5.000008663844638,-4.999991336140347,18.2
157,499,5,5,7.0710678118654755,8.663844638157059e-6,-8.663859652813244e-6,0.0036170366611899063,5.000008663844638,4.999991336140347,18.2
499,-157,5,-5,7.0710678118654755,-8.663859651925065e-6,-8.663844639045237e-6,0.0036170366611899063,4.999991336140348,-5.000008663844639,18.2
-339,148,-3,4,5.0,-5.077514741991251e-6,-3.808141092687123e-6,0.0018736492494081478,-3.000005077514742,3.9999961918589073,20.21
-148,-339,-4,-3,5.0,3.808141092687123e-6,-5.07751474287943e-6,0.001873649249707503,-3.9999961918589073,-3.000005077514743,20.21
148,339,4,3,5.0,-3.808141092687123e-6,5.07751474287943e-6,0.001873649249707503,3.9999961918589073,3.000005077514743,20.21
339,-148,3,-4,5.0,5.077514741991251e-6,3.808141092687123e-6,0.0018736492494081478,3.000005077514742,-3.9999961918589073,20.21
-487,-191,-7,1,7.0710678118654755,-1.2693736488600393e-6,-8.885655834567352e-6,0.002649740179832029,-7.000001269373649,0.9999911143441654,20.21
-191,487,1,7,7.0710678118654755,-8.885655834678374e-6,1.2693736497482178e-6,0.00264974017974901,0.9999911143441653,7.00000126937365,20.21
191,-487,-1,-7,7.0710678118654755,8.885655834678374e-6,-1.2693736497482178e-6,0.00264974017974901,-0.9999911143441653,-7.00000126937365,20.21
487,191,7,-1,7.0710678118654755,1.2693736488600393e-6,8.885655834567352e-6,0.002649740179832029,7.000001269373649,-0.9999911143441654,20.21
-243,110,-2,3,3.605551275463989,7.071309623407629e-6,4.714194377086756e-6,0.002508862236359442,-1.9999929286903766,3.000004714194377,22.62
-110,-243,-3,-2,3.605551275463989,-4.714194377530845e-6,7.0713096236296735e-6,0.002508862236411227,-3.0000047141943775,-1.9999929286903764,22.62
110,243,3,2,3.605551275463989,4.714194377530845e-6,-7.0713096236296735e-6,0.002508862236411227,3.0000047141943775,1.9999929286903764,22.62
243,-110,2,-3,3.605551275463989,-7.071309623407629e-6,-4.714194377086756e-6,0.002508862236359442,1.9999929286903766,-3.000004714194377,22.62
