n1,n2,m1,m2,norm_m1m2,err_m1,err_m2,delvec,m1_true,m2_true,angle
-1,-18,-1,-2,2.23606797749979,7.145674482234021e-6,-3.5728212846031226e-6,0.0002570210430728718,-0.9999928543255178,-2.0000035728212846,16.26
1,18,1,2,2.23606797749979,-7.145674482234021e-6,3.5728212846031226e-6,0.0002570210430728718,0.9999928543255178,2.0000035728212846,16.26
18,-1,2,-1,2.23606797749979,3.572821285047212e-6,7.145674482011977e-6,0.0002570210430728718,2.000003572821285,-0.999992854325518,16.26
-158,49,-15,14,20.518284528683193,7.510523669651548e-7,8.046989172783015e-7,0.0000354122932326272,-14.999999248947633,14.000000804698917,18.67
-49,-158,-14,-15,20.518284528683193,-8.046989155019446e-7,7.510523651887979e-7,0.00003541229325977343,-14.000000804698916,-14.999999248947635,18.67
49,158,14,15,20.518284528683193,8.046989155019446e-7,-7.510523651887979e-7,0.00003541229325977343,14.000000804698916,14.999999248947635,18.67
158,-49,15,-14,20.518284528683193,-7.510523669651548e-7,-8.046989172783015e-7,0.0000354122932326272,14.999999248947633,-14.000000804698917,18.67
-207,-109,-29,-1,29.017236257093817,-5.364655208950353e-8,1.5557512819119879e-6,0.00005008054542918957,-29.000000053646552,-0.9999984442487181,18.67
-109,207,-1,29,29.017236257093817,1.555751285242657e-6,5.364655919493089e-8,0.00005008054547948607,-0.9999984442487148,29.00000005364656,18.67
109,-207,1,-29,29.017236257093817,-1.555751285242657e-6,-5.364655919493089e-8,0.00005008054547948607,0.9999984442487148,-29.00000005364656,18.67
207,109,29,1,29.017236257093817,5.364655208950353e-8,-1.5557512819119879e-6,0.00005008054542918957,29.000000053646552,0.9999984442487181,18.67
-316,98,-30,28,41.036569057366385,1.5021047339303095e-6,1.609397834556603e-6,0.0000708245864652544,-29.999998497895266,28.000001609397835,18.67
-98,-316,-28,-30,41.036569057366385,-1.6093978310038892e-6,1.5021047303775958e-6,0.00007082458651954686,-28.00000160939783,-29.99999849789527,18.67
98,316,28,30,41.036569057366385,1.6093978310038892e-6,-1.5021047303775958e-6,0.00007082458651954686,28.00000160939783,29.99999849789527,18.67
316,-98,30,-28,41.036569057366385,-1.5021047339303095e-6,-1.609397834556603e-6,0.0000708245864652544,29.999998497895266,-28.000001609397835,18.67
-365,-60,-44,13,45.880278987817846,6.974058095465807e-7,2.360450199745401e-6,0.00007918429495879063,-43.99999930259419,13.0000023604502,18.67
-267,256,-16,43,45.880278987817846,2.306803652984968e-6,8.583454729205187e-7,0.00007918429508603184,-15.999997693196347,43.00000085834547,18.67
-256,-267,-43,-16,45.880278987817846,-8.583454658150913e-7,2.3068036458795405e-6,0.00007918429508603184,-43.000000858345466,-15.999997693196354,18.67
-60,365,13,44,45.880278987817846,2.360450199745401e-6,-6.974058095465807e-7,0.00007918429495879063,13.0000023604502,43.99999930259419,18.67
60,-365,-13,-44,45.880278987817846,-2.360450199745401e-6,6.974058095465807e-7,0.00007918429495879063,-13.0000023604502,-43.99999930259419,18.67
256,267,43,16,45.880278987817846,8.583454658150913e-7,-2.3068036458795405e-6,0.00007918429508603184,43.000000858345466,15.999997693196354,18.67
267,-256,16,-43,45.880278987817846,-2.306803652984968e-6,-8.583454729205187e-7,0.00007918429508603184,15.999997693196347,-43.00000085834547,18.67
365,60,44,-13,45.880278987817846,-6.974058095465807e-7,-2.360450199745401e-6,0.00007918429495879063,43.99999930259419,-13.0000023604502,18.67
-414,-218,-58,-2,58.034472514187634,-1.0729310417900706e-7,3.1115025638239757e-6,0.00010016109085837913,-58.000000107293104,-1.9999968884974362,18.67
-218,414,-2,58,58.034472514187634,3.111502570485314e-6,1.0729311838986177e-7,0.00010016109095897214,-1.9999968884974295,58.00000010729312,18.67
218,-414,2,-58,58.034472514187634,-3.111502570485314e-6,-1.0729311838986177e-7,0.00010016109095897214,1.9999968884974295,-58.00000010729312,18.67
414,218,58,2,58.034472514187634,1.0729310417900706e-7,-3.1115025638239757e-6,0.00010016109085837913,58.000000107293104,1.9999968884974362,18.67
-474,147,-45,42,61.554853586049575,2.253157106224535e-6,2.414096755387618e-6,0.00010623687968379304,-44.999997746842894,42.000002414096755,18.67
-7,-4,-1,0,1.0,2.7781110745195292e-12,2.357101355828789e-6,0.00007583140324856749,-0.9999999999972219,2.357101355828789e-6,22.62
-4,7,0,1,1.0,2.3571013558869568e-6,-2.7780000522170667e-12,0.00007583140324856749,2.3571013558869568e-6,0.999999999997222,22.62
4,-7,0,-1,1.0,-2.3571013558869568e-6,2.7780000522170667e-12,0.00007583140324856749,-2.3571013558869568e-6,-0.999999999997222,22.62
7,4,1,0,1.0,-2.7781110745195292e-12,-2.357101355828789e-6,0.00007583140324856749,0.9999999999972219,-2.357101355828789e-6,22.62
-11,3,-1,1,1.4142135623730951,2.3571041339875975e-6,2.357098577654426e-6,0.0001072417989283747,-0.999997642895866,1.0000023570985777,22.62
-3,-11,-1,-1,1.4142135623730951,-2.357098577876471e-6,2.3571041338765752e-6,0.0001072417989283747,-1.0000023570985779,-0.9999976428958661,22.62
3,11,1,1,1.4142135623730951,2.357098577876471e-6,-2.3571041338765752e-6,0.0001072417989283747,1.0000023570985779,0.9999976428958661,22.62
11,-3,1,-1,1.4142135623730951,-2.3571041339875975e-6,-2.357098577654426e-6,0.0001072417989283747,0.999997642895866,-1.0000023570985777,22.62
-14,-8,-2,0,2.0,5.5562221490390584e-12,4.714202711657578e-6,0.00015166280649713497,-1.9999999999944438,4.714202711657578e-6,22.62
-8,14,0,2,2.0,4.7142027117739136e-6,-5.556000104434133e-12,0.00015166280649713497,4.7142027117739136e-6,1.999999999994444,22.62
8,-14,0,-2,2.0,-4.7142027117739136e-6,5.556000104434133e-12,0.00015166280649713497,-4.7142027117739136e-6,-1.999999999994444,22.62
14,8,2,0,2.0,-5.5562221490390584e-12,-4.714202711657578e-6,0.00015166280649713497,1.9999999999944438,-4.714202711657578e-6,22.62
-18,-1,-2,1,2.23606797749979,2.357106912098672e-6,4.714199933530949e-6,0.00016956417249245332,-1.999997642893088,1.0000047141999335,22.62
-15,10,-1,2,2.23606797749979,4.714205489975143e-6,2.3570957998764186e-6,0.00016956417249644397,-0.99999528579451,2.0000023570958,22.62
-10,-15,-2,-1,2.23606797749979,-2.3570957998764186e-6,4.714205489753098e-6,0.00016956417249644397,-2.0000023570958,-0.9999952857945102,22.62
-1,18,1,2,2.23606797749979,4.714199933530949e-6,-2.3571069118766275e-6,0.00016956417249245332,1.0000047141999335,1.9999976428930881,22.62
1,-18,-1,-2,2.23606797749979,-4.714199933530949e-6,2.3571069118766275e-6,0.00016956417249245332,-1.0000047141999335,-1.9999976428930881,22.62
10,15,2,1,2.23606797749979,2.3570957998764186e-6,-4.714205489753098e-6,0.00016956417249644397,2.0000023570958,0.9999952857945102,22.62
15,-10,1,-2,2.23606797749979,-4.714205489975143e-6,-2.3570957998764186e-6,0.00016956417249644397,0.99999528579451,-2.0000023570958,22.62
18,1,2,-1,2.23606797749979,-2.357106912098672e-6,-4.714199933530949e-6,0.00016956417249245332,1.999997642893088,-1.0000047141999335,22.62
-22,6,-2,2,2.8284271247461903,4.714208267975195e-6,4.714197155308852e-6,0.0002144835978567494,-1.999995285791732,2.0000047141971553,22.62
-6,-22,-2,-2,2.8284271247461903,-4.714197155752942e-6,4.7142082677531505e-6,0.0002144835978567494,-2.0000047141971558,-1.9999952857917322,22.62
6,22,2,2,2.8284271247461903,4.714197155752942e-6,-4.7142082677531505e-6,0.0002144835978567494,2.0000047141971558,1.9999952857917322,22.62
22,-6,2,-2,2.8284271247461903,-4.714208267975195e-6,-4.714197155308852e-6,0.0002144835978567494,1.999995285791732,-2.0000047141971553,22.62
-21,-12,-3,0,3.0,8.334222201256125e-12,7.071304067438427e-6,0.00022749420974416012,-2.9999999999916658,7.071304067438427e-6,22.62
-406,193,-30,47,55.758407437802596,5.729325884828995e-6,3.657016030444993e-6,0.00021866881242666678,-29.999994270674115,47.00000365701603,24.900000000000002
-193,-406,-47,-30,55.758407437802596,-3.657016030444993e-6,5.7293258812762815e-6,0.00021866881242666678,-47.00000365701603,-29.99999427067412,24.900000000000002
193,406,47,30,55.758407437802596,3.657016030444993e-6,-5.7293258812762815e-6,0.00021866881242666678,47.00000365701603,29.99999427067412,24.900000000000002
406,-193,30,-47,55.758407437802596,-5.729325884828995e-6,-3.657016030444993e-6,0.00021866881242666678,29.999994270674115,-47.00000365701603,24.900000000000002
-272,-99,-35,8,35.90264614203248,-4.355259122235111e-7,-1.9054261031214992e-6,0.00006288127763892289,-35.00000043552591,7.999998094573897,25.75
-99,272,8,35,35.90264614203248,-1.9054261084505697e-6,4.355259122235111e-7,0.00006288127774575356,7.9999980945738915,35.00000043552591,25.75
99,-272,-8,-35,35.90264614203248,1.9054261084505697e-6,-4.355259122235111e-7,0.00006288127774575356,-7.9999980945738915,-35.00000043552591,25.75
272,99,35,-8,35.90264614203248,4.355259122235111e-7,1.9054261031214992e-6,0.00006288127763892289,35.00000043552591,-7.999998094573897,25.75
-371,173,-27,43,50.774009099144415,-2.3409520260031513e-6,-1.4699001980034154e-6,0.00008892755570435888,-27.000002340952026,42.9999985300998,25.75
-173,-371,-43,-27,50.774009099144415,1.4699001980034154e-6,-2.3409520153450103e-6,0.00008892755571130195,-42.9999985300998,-27.000002340952015,25.75
173,371,43,27,50.774009099144415,-1.4699001980034154e-6,2.3409520153450103e-6,0.00008892755571130195,42.9999985300998,27.000002340952015,25.75
371,-173,27,-43,50.774009099144415,2.3409520260031513e-6,1.4699001980034154e-6,0.00008892755570435888,27.000002340952026,-42.9999985300998,25.75
-470,445,-19,78,80.2807573457052,-4.246378132677364e-6,-1.034374278674477e-6,0.00014060681170787598,-19.000004246378133,77.99999896562572,25.75
-445,-470,-78,-19,80.2807573457052,1.0343742928853317e-6,-4.246378122019223e-6,0.0001406068115515497,-77.99999896562571,-19.000004246378122,25.75
445,470,78,19,80.2807573457052,-1.0343742928853317e-6,4.246378122019223e-6,0.0001406068115515497,77.99999896562571,19.000004246378122,25.75
470,-445,19,-78,80.2807573457052,4.246378132677364e-6,1.034374278674477e-6,0.00014060681170787598,19.000004246378133,-77.99999896562572,25.75
