n1,n2,m1,m2,norm_m1m2,err_m1,err_m2,delvec,m1_true,m2_true,angle
131,-203,1,-5,5.0990195135927845,2.8534214917552703e-6,5.70685145362404e-7,0.0005501801935020648,1.0000028534214918,-4.999999429314855,14.25
203,131,5,1,5.0990195135927845,-5.706851462505824e-7,2.8534214921993595e-6,0.0005501801935637082,4.999999429314854,1.0000028534214922,14.25
-334,72,-6,4,7.211102550927978,-2.2827363457267325e-6,-3.424106637339719e-6,0.0007780722913201498,-6.000002282736346,3.9999965758933627,14.25
-72,-334,-4,-6,7.211102550927978,3.424106637339719e-6,-2.282736346614911e-6,0.0007780722914791979,-3.9999965758933627,-6.000002282736347,14.25
72,334,4,6,7.211102550927978,-3.424106637339719e-6,2.282736346614911e-6,0.0007780722914791979,3.9999965758933627,6.000002282736347,14.25
334,-72,6,-4,7.211102550927978,2.2827363457267325e-6,3.424106637339719e-6,0.0007780722913201498,6.000002282736346,-3.9999965758933627,14.25
-370,-95,-8,1,8.06225774829855,-5.706830279450514e-7,-4.565474810647174e-6,0.0008699112675600298,-8.000000570683028,0.9999954345251894,14.25
-298,239,-4,7,8.06225774829855,-3.994789664396592e-6,-2.2827384640322634e-6,0.0008699112673918811,-4.000003994789664,6.999997717261536,14.25
-239,-298,-7,-4,8.06225774829855,2.2827384640322634e-6,-3.99478966528477e-6,0.0008699112675692557,-6.999997717261536,-4.000003994789665,14.25
-95,370,1,8,8.06225774829855,-4.565474810314107e-6,5.706830279450514e-7,0.0008699112674469386,0.9999954345251897,8.000000570683028,14.25
95,-370,-1,-8,8.06225774829855,4.565474810314107e-6,-5.706830279450514e-7,0.0008699112674469386,-0.9999954345251897,-8.000000570683028,14.25
239,298,7,4,8.06225774829855,-2.2827384640322634e-6,3.99478966528477e-6,0.0008699112675692557,6.999997717261536,4.000003994789665,14.25
298,-239,4,-7,8.06225774829855,3.994789664396592e-6,2.2827384640322634e-6,0.0008699112673918811,4.000003994789664,-6.999997717261536,14.25
370,95,8,-1,8.06225774829855,5.706830279450514e-7,4.565474810647174e-6,0.0008699112675600298,8.000000570683028,-0.9999954345251894,14.25
-406,-262,-10,-2,10.198039027185569,1.1413702925011648e-6,-5.706842984398719e-6,0.0011003603871274164,-9.999998858629707,-2.0000057068429844,14.25
-262,406,-2,10,10.198039027185569,-5.7068429835105405e-6,-1.141370290724808e-6,0.0011003603870041296,-2.0000057068429835,9.99999885862971,14.25
262,-406,2,-10,10.198039027185569,5.7068429835105405e-6,1.141370290724808e-6,0.0011003603870041296,2.0000057068429835,-9.99999885862971,14.25
406,262,10,2,10.198039027185569,-1.1413702925011648e-6,5.706842984398719e-6,0.0011003603871274164,9.999998858629707,2.0000057068429844,14.25
-465,275,-7,9,11.40175425099138,-5.136157837704047e-6,-3.994791782702123e-6,0.00123024031264246,-7.000005136157838,8.999996005208217,14.25
-88,59,-1,2,2.23606797749979,3.91896193552288e-6,1.9594761679897488e-6,0.0008284154087036,-0.9999960810380645,2.000001959476168,22.32
-59,-88,-2,-1,2.23606797749979,-1.9594761679897488e-6,3.91896193552288e-6,0.000828415408679993,-2.000001959476168,-0.9999960810380645,22.32
59,88,2,1,2.23606797749979,1.9594761679897488e-6,-3.91896193552288e-6,0.000828415408679993,2.000001959476168,0.9999960810380645,22.32
88,-59,1,-2,2.23606797749979,-3.91896193552288e-6,-1.9594761679897488e-6,0.0008284154087036,0.9999960810380645,-2.000001959476168,22.32
-147,-29,-3,1,3.1622776601683795,1.959485767866198e-6,5.878438103623651e-6,0.001171556306295366,-2.999998040514232,1.0000058784381036,22.32
-29,147,1,3,3.1622776601683795,5.878438103623651e-6,-1.959485767422109e-6,0.0011715563062674817,1.0000058784381036,2.9999980405142326,22.32
29,-147,-1,-3,3.1622776601683795,-5.878438103623651e-6,1.959485767422109e-6,0.0011715563062674817,-1.0000058784381036,-2.9999980405142326,22.32
147,29,3,-1,3.1622776601683795,-1.959485767866198e-6,-5.878438103623651e-6,0.001171556306295366,2.999998040514232,-1.0000058784381036,22.32
-176,118,-2,4,4.47213595499958,7.83792387104576e-6,3.9189523359794975e-6,0.0016568308174072,-1.999992162076129,4.000003918952336,22.32
-118,-176,-4,-2,4.47213595499958,-3.9189523359794975e-6,7.83792387104576e-6,0.001656830817359986,-4.000003918952336,-1.999992162076129,22.32
118,176,4,2,4.47213595499958,3.9189523359794975e-6,-7.83792387104576e-6,0.001656830817359986,4.000003918952336,1.999992162076129,22.32
176,-118,2,-4,4.47213595499958,-7.83792387104576e-6,-3.9189523359794975e-6,0.0016568308174072,1.999992162076129,-4.000003918952336,22.32
-235,30,-4,3,5.0,5.878447703278056e-6,7.837914272279534e-6,0.0018523931675259063,-3.9999941215522967,3.0000078379142723,22.32
-206,-117,-5,0,5.0,9.599432360118954e-12,9.797400039237853e-6,0.0018523931674695206,-4.999999999990401,9.797400039237853e-6,22.32
-117,206,0,5,5.0,9.797400038879719e-6,-9.599432360118954e-12,0.0018523931674200931,9.797400038879719e-6,4.999999999990401,22.32
-30,-235,-3,-4,5.0,-7.837914271835444e-6,5.878447702389877e-6,0.0018523931674413277,-3.000007837914272,-3.9999941215522976,22.32
30,235,3,4,5.0,7.837914271835444e-6,-5.878447702389877e-6,0.0018523931674413277,3.000007837914272,3.9999941215522976,22.32
117,-206,0,-5,5.0,-9.797400038879719e-6,9.599432360118954e-12,0.0018523931674200931,-9.797400038879719e-6,-4.999999999990401,22.32
206,117,5,0,5.0,-9.599432360118954e-12,-9.797400039237853e-6,0.0018523931674695206,4.999999999990401,-9.797400039237853e-6,22.32
235,-30,4,-3,5.0,-5.878447703278056e-6,-7.837914272279534e-6,0.0018523931675259063,3.9999941215522967,-3.0000078379142723,22.32
-323,89,-5,5,7.0710678118654755,9.797409640022181e-6,9.797390440269282e-6,0.002619679540312852,-4.99999020259036,5.00000979739044,22.32
-89,-323,-5,-5,7.0710678118654755,-9.797390440269282e-6,9.797409638245824e-6,0.002619679540312852,-5.00000979739044,-4.999990202590362,22.32
89,323,5,5,7.0710678118654755,9.797390440269282e-6,-9.797409638245824e-6,0.002619679540312852,5.00000979739044,4.999990202590362,22.32
323,-89,5,-5,7.0710678118654755,-9.797409640022181e-6,-9.797390440269282e-6,0.002619679540312852,4.99999020259036,-5.00000979739044,22.32
-153,76,-2,3,3.605551275463989,7.071309623407629e-6,4.714194377086756e-6,0.0016068386265117645,-1.9999929286903766,3.000004714194377,22.62
-76,-153,-3,-2,3.605551275463989,-4.714194377530845e-6,7.071309623851718e-6,0.0016068386265117645,-3.0000047141943775,-1.9999929286903761,22.62
76,153,3,2,3.605551275463989,4.714194377530845e-6,-7.071309623851718e-6,0.0016068386265117645,3.0000047141943775,1.9999929286903761,22.62
153,-76,2,-3,3.605551275463989,-7.071309623407629e-6,-4.714194377086756e-6,0.0016068386265117645,1.9999929286903766,-3.000004714194377,22.62
-298,-239,-8,-1,8.06225774829855,1.0426740599811524e-6,-8.341357145003059e-6,0.0015893727595648202,-7.99999895732594,-1.000008341357145,24.330000000000002
-239,298,-1,8,8.06225774829855,-8.341357145225103e-6,-1.0426740599811524e-6,0.0015893727595648202,-1.0000083413571452,7.99999895732594,24.330000000000002
239,-298,1,-8,8.06225774829855,8.341357145225103e-6,1.0426740599811524e-6,0.0015893727595648202,1.0000083413571452,-7.99999895732594,24.330000000000002
298,239,8,1,8.06225774829855,-1.0426740599811524e-6,8.341357145003059e-6,0.0015893727595648202,7.99999895732594,1.000008341357145,24.330000000000002
