,degree,n1,n2,n1p,n2p,vec_del,delta_angle,norm,A1,A2
35,21.35000000000021,1,3,3,2,0.04976428239162795,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
36,21.360000000000213,3,2,1,3,0.048624967628603515,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
37,21.370000000000214,1,3,3,2,0.047485652495280264,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
38,21.380000000000216,1,3,3,2,0.04634633700033271,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
39,21.390000000000217,1,3,3,2,0.04520702115243681,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
40,21.40000000000022,1,3,3,2,0.044067704960271,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
41,21.41000000000022,1,3,3,2,0.042928388432509616,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
42,21.420000000000222,3,2,1,3,0.04178907157782988,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
43,21.430000000000224,3,2,1,3,0.040649754404909165,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
44,21.440000000000225,3,2,1,3,0.039510436922422086,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
45,21.450000000000227,3,2,1,3,0.038371119139046145,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
46,21.46000000000023,1,3,3,2,0.03723180106345656,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
47,21.47000000000023,3,2,1,3,0.03609248270433124,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
48,21.48000000000023,1,3,3,2,0.03495316407034609,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
49,21.490000000000233,1,3,3,2,0.03381384517017658,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
50,21.500000000000234,3,2,1,3,0.03267452601250069,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
51,21.510000000000236,3,2,1,3,0.03153520660599366,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
52,21.520000000000238,3,2,1,3,0.030395886959333582,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
53,21.53000000000024,3,2,1,3,0.029256567081194073,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
54,21.54000000000024,1,3,3,2,0.02811724698025332,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
55,21.550000000000242,1,3,3,2,0.026977926665187602,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
56,21.560000000000244,1,3,3,2,0.025838606144673794,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
57,21.570000000000245,3,2,1,3,0.02469928542738743,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
58,21.580000000000247,3,2,1,3,0.023559964522004425,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
59,21.59000000000025,1,3,3,2,0.02242064343720325,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
60,21.60000000000025,1,3,3,2,0.021281322181658947,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
61,21.61000000000025,1,3,3,2,0.0201420007640472,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
62,21.620000000000253,3,2,1,3,0.019002679193045387,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
63,21.630000000000255,3,2,1,3,0.01786335747733027,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
64,21.640000000000256,3,2,1,3,0.016724035625578487,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
65,21.650000000000258,3,2,1,3,0.015584713646465383,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
66,21.66000000000026,3,2,1,3,0.01444539154866733,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
67,21.67000000000026,1,3,3,2,0.013306069340861754,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
68,21.680000000000263,3,2,1,3,0.012166747031725543,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
69,21.690000000000264,1,3,3,2,0.011027424629933648,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
70,21.700000000000266,1,3,3,2,0.009888102144163628,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
71,21.710000000000267,1,3,3,2,0.008748779583090624,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
72,21.72000000000027,3,2,1,3,0.007609456955392017,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
73,21.73000000000027,1,3,3,2,0.0064701342697439474,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
74,21.740000000000272,1,3,3,2,0.005330811534822403,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
75,21.750000000000274,1,3,3,2,0.004191488759305801,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
76,21.760000000000275,3,2,1,3,0.003052165951868383,4.106297524231195e-10,11.30654896778869,[ 6.16822815 -2.13673691  0.        ],[4.93458252 4.27347382 0.        ]
77,21.770000000000277,1,3,3,2,0.0019128431211878358,4.106297524231195e-10,11.30654896778869,[4.93458252 4.27347382 0.        ],[ 6.16822815 -2.13673691  0.        ]
