n1,n2,m1,m2,norm_m1m2,err_m1,err_m2,delvec,m1_true,m2_true,angle
6,17,10,15,18.027756377319946,-8.56026659157294e-6,5.706840866537277e-6,0.000041053650955539846,9.999991439733408,15.000005706840867,14.25
10,-15,6,-17,18.027756377319946,9.701632650127578e-6,3.4241087547570714e-6,0.000041053650953372085,6.00000970163265,-16.999996575891245,14.25
15,10,17,6,18.027756377319946,-3.4241087512043578e-6,9.7016326492394e-6,0.000041053650953372085,16.99999657589125,6.000009701632649,14.25
17,-6,15,-10,18.027756377319946,5.706840868313634e-6,8.56026659157294e-6,0.000041053650955539846,15.000005706840868,-9.999991439733408,14.25
-47,-6,-47,6,47.38143096192854,-1.0383771851252277e-6,-8.13396028931379e-6,0.0000327209959601573,-47.000001038377185,5.999991866039711,14.55
-6,47,6,47,47.38143096192854,-8.13396029020197e-6,1.0383771851252277e-6,0.0000327209959601573,5.99999186603971,47.000001038377185,14.55
6,-47,-6,-47,47.38143096192854,8.13396029020197e-6,-1.0383771851252277e-6,0.0000327209959601573,-5.99999186603971,-47.000001038377185,14.55
47,6,47,-6,47.38143096192854,1.0383771851252277e-6,8.13396028931379e-6,0.0000327209959601573,47.000001038377185,-5.999991866039711,14.55
-53,41,-41,53,67.00746227100382,-9.172337470886305e-6,-7.095583107741277e-6,0.0000462744762488031,-41.00000917233747,52.99999290441689,14.55
-41,-53,-53,-41,67.00746227100382,7.095583100635849e-6,-9.172337470886305e-6,0.000046274476266193554,-52.9999929044169,-41.00000917233747,14.55
41,53,53,41,67.00746227100382,-7.095583100635849e-6,9.172337470886305e-6,0.000046274476266193554,52.9999929044169,41.00000917233747,14.55
53,-41,41,-53,67.00746227100382,9.172337470886305e-6,7.095583107741277e-6,0.0000462744762488031,41.00000917233747,-52.99999290441689,14.55
-230,171,-171,230,286.60251220113196,3.6882723861708655e-6,2.742150314816172e-6,0.000018339576470031495,-170.9999963117276,230.00000274215031,16.740000000000002
-171,-230,-230,-171,286.60251220113196,-2.7421503432378813e-6,3.688272414592575e-6,0.000018339576402200795,-230.00000274215034,-170.99999631172759,16.740000000000002
171,230,230,171,286.60251220113196,2.7421503432378813e-6,-3.688272414592575e-6,0.000018339576402200795,230.00000274215034,170.99999631172759,16.740000000000002
230,-171,171,-230,286.60251220113196,-3.6882723861708655e-6,-2.742150314816172e-6,0.000018339576470031495,170.9999963117276,-230.00000274215031,16.740000000000002
-401,-59,-401,59,405.3171597650413,9.461220429329842e-7,6.4304227436196015e-6,0.000025936077788645863,-400.99999905387796,59.000006430422744,16.740000000000002
-59,401,59,401,405.3171597650413,6.430422750725029e-6,-9.46122099776403e-7,0.000025936077755548206,59.00000643042275,400.9999990538779,16.740000000000002
59,-401,-59,-401,405.3171597650413,-6.430422750725029e-6,9.46122099776403e-7,0.000025936077755548206,-59.00000643042275,-400.9999990538779,16.740000000000002
401,59,401,-59,405.3171597650413,-9.461220429329842e-7,-6.4304227436196015e-6,0.000025936077788645863,400.99999905387796,-59.000006430422744,16.740000000000002
-460,342,-342,460,573.2050244022639,7.376544772341731e-6,5.484300629632344e-6,0.00003667915294006299,-341.9999926234552,460.00000548430063,16.740000000000002
-342,-460,-460,-342,573.2050244022639,-5.484300686475763e-6,7.37654482918515e-6,0.00003667915280440159,-460.0000054843007,-341.99999262345517,16.740000000000002
342,460,460,342,573.2050244022639,5.484300686475763e-6,-7.37654482918515e-6,0.00003667915280440159,460.0000054843007,341.99999262345517,16.740000000000002
460,-342,342,-460,573.2050244022639,-7.376544772341731e-6,-5.484300629632344e-6,0.00003667915294006299,341.9999926234552,-460.00000548430063,16.740000000000002
-346,255,-255,346,429.81507651547076,7.133815813631372e-7,5.257581392470456e-7,3.5362390772936425e-6,-254.99999928661842,346.00000052575814,17.22
-255,-346,-346,-255,429.81507651547076,-5.257581392470456e-7,7.133815813631372e-7,3.5362389857760376e-6,-346.00000052575814,-254.99999928661842,17.22
255,346,346,255,429.81507651547076,5.257581392470456e-7,-7.133815813631372e-7,3.5362389857760376e-6,346.00000052575814,254.99999928661842,17.22
346,-255,255,-346,429.81507651547076,-7.133815813631372e-7,-5.257581392470456e-7,3.5362390772936425e-6,254.99999928661842,-346.00000052575814,17.22
-73,-12,-73,12,73.97972695272672,6.437592503516498e-7,3.916201480436143e-6,0.00001583685899957624,-72.99999935624075,12.00000391620148,18.67
-12,73,12,73,73.97972695272672,3.916201483988857e-6,-6.437592503516498e-7,0.000015836858983344532,12.000003916201484,72.99999935624075,18.67
12,-73,-12,-73,73.97972695272672,-3.916201483988857e-6,6.437592503516498e-7,0.000015836858983344532,-12.000003916201484,-72.99999935624075,18.67
73,12,73,-12,73.97972695272672,-6.437592503516498e-7,-3.916201480436143e-6,0.00001583685899957624,72.99999935624075,-12.00000391620148,18.67
-85,61,-61,85,104.62313319720452,4.559960750327718e-6,3.2724422283081367e-6,0.000022396700819129122,-60.99999544003925,85.00000327244223,18.67
-61,-85,-85,-61,104.62313319720452,-3.272442214097282e-6,4.559960743222291e-6,0.00002239670078598685,-85.00000327244221,-60.99999544003926,18.67
61,85,85,61,104.62313319720452,3.272442214097282e-6,-4.559960743222291e-6,0.00002239670078598685,85.00000327244221,60.99999544003926,18.67
85,-61,61,-85,104.62313319720452,-4.559960750327718e-6,-3.2724422283081367e-6,0.000022396700819129122,60.99999544003925,-85.00000327244223,18.67
-146,-24,-146,24,147.95945390545344,1.2875185007032997e-6,7.832402960872287e-6,0.00003167371799915248,-145.9999987124815,24.00000783240296,18.67
-24,146,24,146,147.95945390545344,7.832402967977714e-6,-1.2875185007032997e-6,0.000031673717966689065,24.000007832402968,145.9999987124815,18.67
24,-146,-24,-146,147.95945390545344,-7.832402967977714e-6,1.2875185007032997e-6,0.000031673717966689065,-24.000007832402968,-145.9999987124815,18.67
146,24,146,-24,147.95945390545344,-1.2875185007032997e-6,-7.832402960872287e-6,0.00003167371799915248,145.9999987124815,-24.00000783240296,18.67
-158,49,-134,97,165.42369842317032,5.203720007784796e-6,7.188643706967923e-6,0.000035412293286919665,-133.99999479628,97.0000071886437,18.67
-134,-97,-158,-49,165.42369842317032,-2.6286829495347774e-6,8.476162221882078e-6,0.000035412293251526475,-158.00000262868295,-48.99999152383778,18.67
-97,134,-49,158,165.42369842317032,8.476162221882078e-6,2.6286829495347774e-6,0.000035412293251526475,-48.99999152383778,158.00000262868295,18.67
-49,-158,-97,-134,165.42369842317032,-7.1886436927570685e-6,5.203720007784796e-6,0.00003541229325977343,-97.00000718864369,-133.99999479628,18.67
49,158,97,134,165.42369842317032,7.1886436927570685e-6,-5.203720007784796e-6,0.00003541229325977343,97.00000718864369,133.99999479628,18.67
97,-134,49,-158,165.42369842317032,-8.476162221882078e-6,-2.6286829495347774e-6,0.000035412293251526475,48.99999152383778,-158.00000262868295,18.67
134,97,158,49,165.42369842317032,2.6286829495347774e-6,-8.476162221882078e-6,0.000035412293251526475,158.00000262868295,48.99999152383778,18.67
158,-49,134,-97,165.42369842317032,-5.203720007784796e-6,-7.188643706967923e-6,0.000035412293286919665,133.99999479628,-97.0000071886437,18.67
-170,122,-122,170,209.24626639440905,9.119921500655437e-6,6.544884456616273e-6,0.000044793401638258245,-121.9999908800785,170.00000654488446,18.67
-122,-170,-170,-122,209.24626639440905,-6.544884428194564e-6,9.119921486444582e-6,0.0000447934015719737,-170.00000654488443,-121.99999088007851,18.67
122,170,170,122,209.24626639440905,6.544884428194564e-6,-9.119921486444582e-6,0.0000447934015719737,170.00000654488443,121.99999088007851,18.67
170,-122,122,-170,209.24626639440905,-9.119921500655437e-6,-6.544884456616273e-6,0.000044793401638258245,121.9999908800785,-170.00000654488446,18.67
-434,311,-311,434,533.9260248386474,-2.491592567821499e-6,-1.785450081115414e-6,0.000012231579576117612,-311.00000249159257,433.9999982145499,18.75
-311,-434,-434,-311,533.9260248386474,1.785450024271995e-6,-2.491592567821499e-6,0.000012231579893377644,-433.99999821455,-311.00000249159257,18.75
311,434,434,311,533.9260248386474,-1.785450024271995e-6,2.491592567821499e-6,0.000012231579893377644,433.99999821455,311.00000249159257,18.75
434,-311,311,-434,533.9260248386474,2.491592567821499e-6,1.785450081115414e-6,0.000012231579576117612,311.00000249159257,-433.9999982145499,18.75
-3,2,-2,3,3.605551275463989,7.071309623851718e-6,4.714194377974934e-6,0.00003391283449894392,-1.9999929286903761,3.000004714194378,22.62
-2,-3,-3,-2,3.605551275463989,-4.714194377530845e-6,7.071309623407629e-6,0.000033912834497958586,-3.0000047141943775,-1.9999929286903766,22.62
2,3,3,2,3.605551275463989,4.714194377530845e-6,-7.071309623407629e-6,0.000033912834497958586,3.0000047141943775,1.9999929286903766,22.62
3,-2,2,-3,3.605551275463989,-7.071309623851718e-6,-4.714194377974934e-6,0.00003391283449894392,1.9999929286903761,-3.000004714194378,22.62
-433,282,-282,433,516.7330064936824,-6.253693470625876e-6,-4.072844376423745e-6,0.00002978029965810784,-282.00000625369347,432.9999959271556,23.85
-282,-433,-433,-282,516.7330064936824,4.072844433267164e-6,-6.253693584312714e-6,0.00002978029946757849,-432.99999592715557,-282.0000062536936,23.85
282,433,433,282,516.7330064936824,-4.072844433267164e-6,6.253693584312714e-6,0.00002978029946757849,432.99999592715557,282.0000062536936,23.85
433,-282,282,-433,516.7330064936824,6.253693470625876e-6,4.072844376423745e-6,0.00002978029965810784,282.00000625369347,-432.9999959271556,23.85
-47,30,-30,47,55.758407437802596,5.729325877723568e-6,3.6570160233395654e-6,0.000027122528085608404,-29.999994270674122,47.00000365701602,24.900000000000002
-30,-47,-47,-30,55.758407437802596,-3.6570160233395654e-6,5.729325874170854e-6,0.00002712252809758705,-47.00000365701602,-29.999994270674126,24.900000000000002
30,47,47,30,55.758407437802596,3.6570160233395654e-6,-5.729325874170854e-6,0.00002712252809758705,47.00000365701602,29.999994270674126,24.900000000000002
47,-30,30,-47,55.758407437802596,-5.729325877723568e-6,-3.6570160233395654e-6,0.000027122528085608404,29.999994270674122,-47.00000365701602,24.900000000000002
-77,-17,-77,17,78.85429601486528,2.0723098543840024e-6,9.386341901063133e-6,0.000038357047098393306,-76.99999792769015,17.0000093863419,24.900000000000002
-17,77,17,77,78.85429601486528,9.386341901063133e-6,-2.0723098543840024e-6,0.000038357047098393306,17.0000093863419,76.99999792769015,24.900000000000002
17,-77,-17,-77,78.85429601486528,-9.386341901063133e-6,2.0723098543840024e-6,0.000038357047098393306,-17.0000093863419,-76.99999792769015,24.900000000000002
77,17,77,-17,78.85429601486528,-2.0723098543840024e-6,-9.386341901063133e-6,0.000038357047098393306,76.99999792769015,-17.0000093863419,24.900000000000002
-35,-8,-35,8,35.90264614203248,-4.355259122235111e-7,-1.905426104897856e-6,7.799462588144482e-6,-35.00000043552591,7.999998094573895,25.75
-8,35,8,35,35.90264614203248,-1.9054261057860344e-6,4.355259122235111e-7,7.799462581811422e-6,7.999998094573894,35.00000043552591,25.75
8,-35,-8,-35,35.90264614203248,1.9054261057860344e-6,-4.355259122235111e-7,7.799462581811422e-6,-7.999998094573894,-35.00000043552591,25.75
35,8,35,-8,35.90264614203248,4.355259122235111e-7,1.905426104897856e-6,7.799462588144482e-6,35.00000043552591,-7.999998094573895,25.75
-43,27,-27,43,50.774009099144415,-2.3409520153450103e-6,-1.4699001837925607e-6,0.000011030105766477512,-27.000002340952015,42.999998530099816,25.75
-27,-43,-43,-27,50.774009099144415,1.469900190897988e-6,-2.3409520224504377e-6,0.000011030105769556241,-42.99999853009981,-27.000002340952022,25.75
27,43,43,27,50.774009099144415,-1.469900190897988e-6,2.3409520224504377e-6,0.000011030105769556241,42.99999853009981,27.000002340952022,25.75
43,-27,27,-43,50.774009099144415,2.3409520153450103e-6,1.4699001837925607e-6,0.000011030105766477512,27.000002340952015,-42.999998530099816,25.75
-70,-16,-70,16,71.80529228406496,-8.710518244470222e-7,-3.810852209795712e-6,0.000015598925176288965,-70.00000087105182,15.99999618914779,25.75
-16,70,16,70,71.80529228406496,-3.810852211572069e-6,8.710518244470222e-7,0.000015598925163622844,15.999996189147788,70.00000087105182,25.75
16,-70,-16,-70,71.80529228406496,3.810852211572069e-6,-8.710518244470222e-7,0.000015598925163622844,-15.999996189147788,-70.00000087105182,25.75
70,16,70,-16,71.80529228406496,8.710518244470222e-7,3.810852209795712e-6,0.000015598925176288965,70.00000087105182,-15.99999618914779,25.75
-78,19,-62,51,80.2807573457052,-2.7764779275685214e-6,-3.3753263011249146e-6,0.000017440128520586577,-62.00000277647793,50.9999966246737,25.75
-62,-51,-78,-19,80.2807573457052,1.034374278674477e-6,-4.246378125571937e-6,0.000017440128531207446,-77.99999896562572,-19.000004246378126,25.75
-51,62,-19,78,80.2807573457052,-4.246378122019223e-6,-1.034374278674477e-6,0.000017440128531207446,-19.000004246378122,77.99999896562572,25.75
-19,-78,-51,-62,80.2807573457052,3.3753262940194872e-6,-2.7764779346739488e-6,0.000017440128520586577,-50.999996624673706,-62.000002776477935,25.75
19,78,51,62,80.2807573457052,-3.3753262940194872e-6,2.7764779346739488e-6,0.000017440128520586577,50.999996624673706,62.000002776477935,25.75
51,-62,19,-78,80.2807573457052,4.246378122019223e-6,1.034374278674477e-6,0.000017440128531207446,19.000004246378122,-77.99999896562572,25.75
62,51,78,19,80.2807573457052,-1.034374278674477e-6,4.246378125571937e-6,0.000017440128531207446,77.99999896562572,19.000004246378126,25.75
78,-19,62,-51,80.2807573457052,2.7764779275685214e-6,3.3753263011249146e-6,0.000017440128520586577,62.00000277647793,-50.9999966246737,25.75
-86,54,-54,86,101.54801819828883,-4.681904030690021e-6,-2.9398003675851214e-6,0.000022060211532955024,-54.00000468190403,85.99999706019963,25.75
-54,-86,-86,-54,101.54801819828883,2.939800381795976e-6,-4.681904044900875e-6,0.000022060211539112482,-85.99999706019962,-54.000004681904045,25.75
54,86,86,54,101.54801819828883,-2.939800381795976e-6,4.681904044900875e-6,0.000022060211539112482,85.99999706019962,54.000004681904045,25.75
86,-54,54,-86,101.54801819828883,4.681904030690021e-6,2.9398003675851214e-6,0.000022060211532955024,54.00000468190403,-85.99999706019963,25.75
-105,-24,-105,24,107.70793842609746,-1.3065777579868154e-6,-5.716278316469925e-6,0.00002339838776156378,-105.00000130657776,23.999994283721684,25.75
-76,45,-45,76,88.32326986700618,-4.0196198085595825e-6,-2.3800381967475914e-6,0.000018640634361760107,-45.00000401961981,75.9999976199618,28.740000000000002
-45,-76,-76,-45,88.32326986700618,2.3800381967475914e-6,-4.01961981566501e-6,0.000018640634386216286,-75.9999976199618,-45.000004019619816,28.740000000000002
45,76,76,45,88.32326986700618,-2.3800381967475914e-6,4.01961981566501e-6,0.000018640634386216286,75.9999976199618,45.000004019619816,28.740000000000002
76,-45,45,-76,88.32326986700618,4.0196198085595825e-6,2.3800381967475914e-6,0.000018640634361760107,45.00000401961981,-75.9999976199618,28.740000000000002
-121,-31,-121,31,124.90796611905904,-1.639581611811991e-6,-6.39965800175446e-6,0.000026361837959884038,-121.00000163958161,30.999993600342,28.740000000000002
-31,121,31,121,124.90796611905904,-6.399657994649033e-6,1.6395816402337005e-6,0.000026361837987757832,30.999993600342005,121.00000163958164,28.740000000000002
31,-121,-31,-121,124.90796611905904,6.399657994649033e-6,-1.6395816402337005e-6,0.000026361837987757832,-30.999993600342005,-121.00000163958164,28.740000000000002
121,31,121,-31,124.90796611905904,1.639581611811991e-6,6.39965800175446e-6,0.000026361837959884038,121.00000163958161,-30.999993600342,28.740000000000002
-152,90,-90,152,176.64653973401235,-8.039239617119165e-6,-4.760076393495183e-6,0.00003728126872352021,-90.00000803923962,151.9999952399236,28.740000000000002
-90,-152,-152,-90,176.64653973401235,4.760076393495183e-6,-8.03923963133002e-6,0.00003728126877243257,-151.9999952399236,-90.00000803923963,28.740000000000002
90,152,152,90,176.64653973401235,-4.760076393495183e-6,8.03923963133002e-6,0.00003728126877243257,151.9999952399236,90.00000803923963,28.740000000000002
152,-90,90,-152,176.64653973401235,8.039239617119165e-6,4.760076393495183e-6,0.00003728126872352021,90.00000803923962,-151.9999952399236,28.740000000000002
